row ID;row m/z;row retention time;250924_EI_QC_1_nr8.mzML Peak area;250924_EI_QC_2_nr8.mzML Peak area;250924_EI_QC_3_nr8.mzML Peak area;250924_EI_QC_4_nr8.mzML Peak area;250924_EI_QC_5_nr8.mzML Peak area;250924_EI_sample_10_nr8.mzML Peak area;250924_EI_sample_11_nr8.mzML Peak area;250924_EI_sample_12_nr8.mzML Peak area;250924_EI_sample_13_nr8.mzML Peak area;250924_EI_sample_14_nr8.mzML Peak area;250924_EI_sample_15_nr8.mzML Peak area;250924_EI_sample_16_nr8.mzML Peak area;250924_EI_sample_17_nr8.mzML Peak area;250924_EI_sample_18_nr8.mzML Peak area;250924_EI_sample_19_nr8.mzML Peak area;250924_EI_sample_1_nr8.mzML Peak area;250924_EI_sample_20_nr8.mzML Peak area;250924_EI_sample_21_nr8.mzML Peak area;250924_EI_sample_22_nr8.mzML Peak area;250924_EI_sample_23_nr8.mzML Peak area;250924_EI_sample_24_nr8.mzML Peak area;250924_EI_sample_25_nr8.mzML Peak area;250924_EI_sample_26_nr8.mzML Peak area;250924_EI_sample_27_nr8.mzML Peak area;250924_EI_sample_28_nr8.mzML Peak area;250924_EI_sample_29_nr8.mzML Peak area;250924_EI_sample_2_nr8.mzML Peak area;250924_EI_sample_30_nr8.mzML Peak area;250924_EI_sample_31_nr8.mzML Peak area;250924_EI_sample_32_nr8.mzML Peak area;250924_EI_sample_33_nr8.mzML Peak area;250924_EI_sample_34_nr8.mzML Peak area;250924_EI_sample_35_nr8.mzML Peak area;250924_EI_sample_36_nr8.mzML Peak area;250924_EI_sample_37_nr8.mzML Peak area;250924_EI_sample_38_nr8.mzML Peak area;250924_EI_sample_39_nr8.mzML Peak area;250924_EI_sample_3_nr8.mzML Peak area;250924_EI_sample_40_nr8.mzML Peak area;250924_EI_sample_41_nr8.mzML Peak area;250924_EI_sample_42_nr8.mzML Peak area;250924_EI_sample_43_nr8.mzML Peak area;250924_EI_sample_44_nr8.mzML Peak area;250924_EI_sample_45_nr8.mzML Peak area;250924_EI_sample_46_nr8.mzML Peak area;250924_EI_sample_47_nr8.mzML Peak area;250924_EI_sample_48_nr8.mzML Peak area;250924_EI_sample_4_nr8.mzML Peak area;250924_EI_sample_5_nr8.mzML Peak area;250924_EI_sample_6_nr8.mzML Peak area;250924_EI_sample_7_nr8.mzML Peak area;250924_EI_sample_8_nr8.mzML Peak area;250924_EI_sample_9_nr8.mzML Peak area;250924_EI_sample_PF_10_1_nr8.mzML Peak area;250924_EI_sample_PF_10_2_nr8.mzML Peak area;250924_EI_sample_PF_12_1_nr8.mzML Peak area;250924_EI_sample_PF_12_2_nr8.mzML Peak area;250924_EI_sample_PF_1_1_nr8.mzML Peak area;250924_EI_sample_PF_1_2_nr8.mzML Peak area;250924_EI_sample_PF_2_1_nr8.mzML Peak area;250924_EI_sample_PF_2_2_nr8.mzML Peak area;250924_EI_sample_PF_3_1_nr8.mzML Peak area;250924_EI_sample_PF_3_2_nr8.mzML Peak area;250924_EI_sample_PF_4_1_nr8.mzML Peak area;250924_EI_sample_PF_4_2_nr8.mzML Peak area;250924_EI_sample_PF_5_1_nr8.mzML Peak area;250924_EI_sample_PF_5_2_nr8.mzML Peak area;250924_EI_sample_PF_6_1_nr8.mzML Peak area;250924_EI_sample_PF_6_2_nr8.mzML Peak area;250924_EI_sample_PF_7_1_nr8.mzML Peak area;250924_EI_sample_PF_7_2_nr8.mzML Peak area;250924_EI_sample_PF_8_1_nr8.mzML Peak area;250924_EI_sample_PF_8_2_nr8.mzML Peak area;250924_EI_sample_PF_9_1_nr8.mzML Peak area;250924_EI_sample_PF_9_2_nr8.mzML Peak area
261;427.02025964792773;1.5068914;0;0;0;0;0;0;0;372.01328;401.49957;0;248.78795;0;308.06927;0;346.9116;0;0;0;0;445.80463;0;297.40546;403.63095;0;0;0;0;0;0;0;423.79153;338.52374;403.73587;0;373.51968;0;0;0;375.7683;327.22363;0;0;0;315.6003;377.47943;0;0;495.95758;0;0;0;0;0;0;305.8468;0;0;0;302.59927;284.17377;0;0;0;427.72467;316.65692;0;357.01273;0;236.19159;322.17807;283.0289;0;249.4495;0;332.63562
263;153.0183533210029;1.5084404;3750.597;3980.4534;4126.4355;4104.0654;0;3009.1196;0;0;4576.6787;2987.655;2543.0986;0;0;3642.0974;3387.6787;2398.0217;2874.6511;3184.4683;3325.3809;4595.4893;5437.869;0;4310.4023;4319.7363;0;3886.395;0;0;4056.0967;4872.838;4529.962;0;4365.2354;0;0;5238.5815;4940.841;3141.114;4160.6025;0;0;0;3826.87;0;3697.403;0;0;5577.0737;3491.3467;0;3478.7856;3101.893;2801.1938;2931.284;0;4127.4556;5607.292;2644.8606;3432.5222;3077.8022;3410.6194;0;0;5055.592;3625.6284;0;3989.1719;3743.9001;2515.9114;3947.9224;2980.2375;0;0;3785.5032;3673.7886
275;264.96736692796674;1.5317189;1301.1709;1440.9514;1353.1692;1364.4995;1300.9275;922.6788;1455.0095;1209.3955;1680.4958;0;702.6758;0;0;953.87524;902.6626;641.95935;693.27606;0;735.86664;733.2524;1135.4402;1430.3579;1313.0428;1319.2185;0;1206.1105;546.3246;1225.6993;0;1443.5771;1684.9431;1558.3976;1303.8185;1877.6376;1396.6227;1637.3608;1833.4459;1083.9703;1241.7885;1779.7761;1011.4672;929.67084;1724.1392;1574.3658;1085.5542;1171.6155;1196.0677;1420.8953;0;0;0;0;729.9183;917.00146;1466.9768;1240.853;3075.2263;528.5061;902.0859;829.7067;761.8027;878.6864;0;1669.1266;1017.65356;1772.3392;1103.4792;1197.1769;797.5528;1143.6785;881.2306;3714.0535;879.97565;1011.18536;1098.7521
298;166.08636374082994;1.5938075;9272.781;8089.4253;8741.215;9814.291;9128.228;8694.953;6816.413;6570.614;6399.2036;13103.9375;8994.1045;12193.828;9047.819;10064.95;9448.849;11405.743;9188.814;9674.452;9007.876;8335.471;5198.4346;11484.084;9789.147;15047.523;16911.668;10992.991;10115.923;8197.777;12868.449;10255.944;7036.7886;4458.556;10791.081;8974.434;7704.8765;7317.0103;9883.065;11642.887;6590.1543;4799.1255;3965.4536;4784.8306;4417.056;4423.0327;4217.983;3953.648;4186.8726;9395.013;12306.132;9788.887;11583.054;13397.004;9403.342;5574.1416;6002.5537;6863.092;6689.9946;6912.042;6574.9116;7503.1226;5873.268;7878.2627;7397.5356;5741.291;4466.315;6195.0845;5392.6094;5254.545;4692.509;9310.959;4089.3962;11579.216;4850.765;5873.997;5284.229
300;120.08079406868599;1.593869;20544.389;18229.916;19334.723;21536.012;20481.395;19406.508;15151.092;14889.774;14842.43;28717.158;20459.99;27551.777;20593.834;22675.084;21985.215;24748.848;20319.818;21461.227;20489.793;18496.318;11820.513;26452.977;22687.266;34616.6;38845.06;24752.492;22720.578;18473.795;29494.227;23309.346;16270.623;10331.918;24931.182;20750.172;17723.924;16757.393;22850.55;26259.004;15265.888;11115.415;9226.99;11016.125;10260.313;10192.4375;9786.818;9095.171;9608.668;21881.652;26984.44;22055.975;26309.355;29344.918;21372.473;12478.631;13542.37;14926.126;14842.632;15219.182;14841.174;17037.783;13260.48;17528.771;16580.117;13002.3;10300.099;14258.361;12153.311;12115.394;10558.898;20990.941;9275.432;26245.07;10916.712;13344.712;12260.806
301;103.05418147245838;1.5942438;1678.7533;1465.7477;1561.6083;1704.5132;1681.117;1636.5312;1250.2946;1211.8167;1202.0295;2321.405;1647.3988;0;1672.697;1841.9594;1804.6802;2061.536;1636.8002;0;1687.1891;1508.932;941.76154;2173.4753;1842.8158;2855.1526;3158.6782;1999.069;1886.166;1495.2935;2373.1038;1901.1497;1326.8053;838.0248;2015.098;1664.2605;1443.0814;1373.2733;1891.4469;2090.5833;1222.0566;899.44165;744.9367;886.16785;822.0908;821.8331;774.7162;725.1336;751.9968;1821.8022;2172.976;1804.8784;2148.1875;2410.6443;1719.3916;993.9867;1090.353;1186.4285;1208.9752;1262.7814;1207.8751;1404.1223;1098.8126;1457.8276;1370.7858;1054.9591;817.7596;1180.3524;990.08356;973.8919;851.8435;1691.0471;735.16583;2105.7651;883.0379;1057.2594;979.5073
342;385.99379696091967;1.6711242;337.505;0;0;0;0;0;0;0;0;0;269.85315;0;0;382.55716;416.37073;0;0;318.2949;0;0;0;333.91943;317.4747;377.446;348.71045;367.90378;338.12228;0;0;315.98242;321.81253;0;317.00848;0;0;0;0;0;0;305.9424;260.40533;333.5531;282.4497;0;336.38214;413.32654;375.61566;0;0;248.34807;0;0;0;324.17142;322.9038;0;0;338.29144;324.2626;0;284.4357;0;0;291.79364;339.97025;317.50366;284.74353;264.78174;0;0;0;0;334.48752;258.4615;0
353;467.08240535769914;1.6835068;0;519.61383;0;558.0656;0;0;0;0;0;633.93616;329.1062;406.2727;497.5008;499.58057;0;471.90622;0;516.9111;0;0;0;515.904;0;619.87024;533.1049;0;0;0;0;693.8294;0;0;0;621.6971;0;636.0435;688.5164;685.9219;0;0;455.485;0;0;520.2265;420.925;601.1782;0;0;781.109;380.39542;0;733.5032;429.58145;0;0;0;0;487.9131;0;0;459.61096;0;0;0;0;0;0;709.35284;0;0;503.88116;490.706;474.6703;582.39307;0
364;369.9988265955592;1.7044849;1528.9545;1467.747;1448.1696;1403.0302;1387.2842;1271.4816;1305.909;1081.5803;1654.3068;0;1124.0443;1132.2971;1518.6796;1269.5359;1662.9635;1247.3945;1174.1798;1225.713;1686.6375;1293.8351;1356.6526;1671.4059;1440.3381;1906.0645;1903.305;1878.8301;1599.9523;2142.1006;1760.9681;1812.3055;1542.7487;1735.9142;1472.644;2047.0693;1807.2195;1509.5175;1887.6781;1438.7689;1641.6611;1970.902;1114.2047;1313.7235;1538.3075;1789.199;1447.0609;1503.7308;1320.8125;1307.5524;0;1276.1979;0;0;1272.9917;1168.8954;1650.7004;1175.9961;0;1663.1194;1392.6567;1711.6938;1085.5497;1372.517;1288.2632;1230.2747;1360.9274;1067.9741;1311.22;1649.7924;1080.591;1637.958;1330.625;1367.8976;1077.8859;1521.7604;1520.7906
372;220.11870123840617;1.7157834;1147.1216;1253.8542;1269.0917;1336.7034;1316.0408;1124.3447;2765.2024;1230.0784;934.245;0;1026.3065;917.755;956.9973;837.0672;1284.217;0;1257.9105;1185.258;1190.295;0;1173.01;1642.4481;1175.9485;1455.061;1298.7583;1679.1816;1012.5476;1999.0492;1479.4652;2107.7598;2059.9822;1648.9991;1204.5521;2264.8225;1151.6171;1082.1079;1367.3683;961.3999;1104.337;903.08093;701.14;0;1125.3171;1017.819;1014.88794;815.5327;1068.9313;906.85864;1471.8317;905.1078;947.23364;0;1021.93805;931.73755;1823.8007;1847.7529;1561.2552;0;0;877.7771;657.8471;1024.8711;971.8185;1349.0492;932.6713;927.77484;938.28217;1931.0519;0;1036.048;0;1271.0355;790.24756;1258.5088;1050.6274
394;146.11758544547524;1.7570198;3135.0488;3079.588;3218.5815;3214.8938;3060.5815;1126.1548;8070.7466;4554.5205;3351.789;2202.5337;1300.0938;1841.9246;1623.0172;1608.3121;2138.2336;1789.2004;1509.0452;0;2299.758;5762.9204;6535.651;3225.266;4632.972;3843.43;3792.9563;2888.7107;2206.0845;3691.4902;4452.967;6038.189;4267.689;3537.8037;4443.8125;6774.115;3945.9512;4293.1143;4456.629;2082.1982;3044.7444;3589.3706;2213.882;1351.9451;5200.1587;3166.078;2793.1343;2549.6685;2806.0059;4867.643;0;1484.7249;1269.4191;1236.8805;2041.6992;1595.2887;2686.9143;0;1317.0128;3504.9248;1972.4397;2167.4937;1446.6678;2497.3518;1800.9058;2884.3472;2171.956;3128.9727;2639.3103;4193.5674;985.5254;2179.014;1575.1656;3320.7102;1356.5735;2524.8354;3026.672
395;86.09638867854736;1.7571553;2978.328;2920.9526;3079.7832;3072.6497;2995.1848;1123.8165;7624.497;4277.691;3216.9668;2132.656;1276.3385;1802.1638;1579.7179;1567.055;2071.1333;1667.8416;1472.4459;1801.0592;2243.7847;5503.438;6180.7554;3100.5688;4353.5557;3676.8652;3648.644;2781.4812;2095.4521;3581.9963;4323.5435;5738.2334;4110.3755;3434.7961;4303.4395;6317.0938;3830.9165;4105.255;4178.134;2023.787;2954.1685;3444.8584;2172.8354;1334.7544;4981.0273;3038.288;2752.6577;2521.1443;2707.832;4624.483;2474.8867;1439.9784;1214.8654;1228.7668;1976.3411;1591.9916;2655.0815;2466.6113;1295.102;3315.236;1960.626;2124.3608;1439.6365;2467.664;1770.486;2851.574;2110.1577;2980.7595;2553.757;4006.3093;955.6432;2120.3965;1550.8645;3203.8047;1334.9567;2468.0798;3003.7063
400;303.01393608516577;1.7738378;1513.8491;1523.9073;1582.6053;1423.3203;1377.5205;930.4602;0;0;0;3158.2327;964.15576;0;1032.8115;297.46936;1572.7375;2945.3147;1881.0466;2681.9045;1421.088;328.83276;0;584.35205;0;498.77835;594.9601;1379.404;2041.1709;520.46967;451.06708;0;0;501.78006;474.76672;0;374.79785;468.7836;298.60794;1827.4108;549.4934;251.46448;411.3606;812.8348;302.13037;484.2831;506.2126;673.00494;842.51263;0;2996.131;1271.6106;814.47473;3213.8958;1929.613;1842.6993;0;2868.0513;516.775;2315.204;1031.9156;1703.1412;1083.4404;800.61804;1132.4685;396.99866;374.12112;0;0;0;1387.4618;786.66187;1280.805;0;1013.90643;718.0891;422.30225
401;767.0732767182998;1.7742159;3427.2817;2906.0237;3043.7034;3052.411;2762.3997;1822.2334;384.2708;230.08057;114.90173;8175.7944;2196.291;260.87814;1816.279;566.2623;3114.144;7127.975;4165.4087;6080.519;2689.6497;583.75745;245.33229;977.8779;301.12985;933.8004;1060.6643;3013.8835;5099.4087;900.73676;933.3063;603.4192;642.0987;1043.5326;934.94916;304.03137;598.6925;821.58136;507.01712;4192.9634;988.2265;372.9652;724.8699;1601.745;503.06793;846.0468;836.58856;1169.8041;1467.5876;0;8077.6846;2879.2466;1593.617;7593.2656;4460.6714;2698.4172;1083.7739;5208.505;901.67334;4594.297;1783.147;2550.2466;1974.2495;1487.4392;1798.4631;655.6002;612.2758;208.70357;621.66034;618.54315;2769.349;1411.3665;2050.686;0;1836.3162;1229.2612;677.0231
403;785.0834462428145;1.774471;1462.9839;1338.3451;1435.8107;1361.2173;1240.5171;827.49756;0;0;0;3746.5933;977.897;0;727.9319;364.06177;1334.5756;3053.7388;1757.7092;2223.7043;1162.9949;328.0642;0;391.2974;0;360.45578;428.6861;1302.5259;2043.0703;361.8919;335.1359;220.21715;231.10219;409.733;373.7984;0;199.55771;338.95526;0;1791.3593;383.9408;0;258.54486;586.9966;198.212;318.33755;317.5134;451.21243;568.0851;0;3381.3296;1243.1299;783.8376;3008.3806;1929.1287;1010.224;385.77344;1979.5784;521.5132;1753.4585;685.16425;1002.0299;756.01416;567.6862;870.04553;275.22037;226.47322;0;257.54242;0;1174.2749;662.4889;767.6729;0;821.15894;492.19492;269.23868
404;803.0977654826861;1.7746711;1009.81244;878.9204;0;739.8953;0;460.91718;0;0;0;2418.3625;666.9931;0;454.41733;0;719.78644;1806.3267;1109.4929;1365.9839;784.24286;0;0;0;0;0;0;0;1109.1227;0;0;0;0;0;0;0;0;0;0;1017.9612;0;0;0;356.01312;0;0;0;0;0;0;2218.2563;707.0091;417.96185;2211.5442;1085.7894;561.2195;0;1163.3942;0;1083.1604;390.5881;587.6479;430.39014;0;432.27567;0;0;0;0;0;622.63666;337.82883;454.4637;0;411.01825;301.66162;0
409;317.10270483300644;1.7758917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1973.403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313.60394;0;0
414;369.99870037909267;1.7808075;0;189.5031;204.46709;190.12285;162.06415;159.7495;0;152.63297;322.4269;0;0;148.01697;0;215.6607;210.1149;0;0;0;177.34494;0;0;201.86018;232.30995;287.82025;304.0212;214.5627;182.04832;426.1337;258.71292;330.7916;271.55588;283.68103;249.86763;0;294.8212;298.8235;328.94644;0;0;301.81528;193.8075;0;253.0094;224.55554;235.92027;244.98221;181.0016;296.10068;0;0;0;0;0;0;203.1488;0;0;179.50911;187.8847;210.09874;0;0;208.3884;194.38344;218.51387;194.34532;218.67299;273.72733;0;0;0;230.08101;0;0;258.61267
422;206.0451407224057;1.8039902;7022.528;8929.807;8878.552;9127.892;9100.16;8365.473;2605.4548;2763.6963;5427.3765;14012.405;7456.9995;8614.848;7423.463;7849.3506;8023.142;9972.721;0;9701.277;8079.9536;3706.7534;2461.7046;4547.7354;4820.412;5033.366;5633.9565;0;8152.2686;5883.9736;4697.529;3773.0603;3495.458;5366.1304;5113.8335;3558.6714;4797.9233;5739.317;5522.006;7806.6646;5406.1577;3773.9426;3706.557;4301.889;3328.0269;4217.9146;4267.246;5366.9995;5091.7095;5907.392;10963.313;6927.1836;7407.425;14464.911;7490.038;7714.935;8510.667;12160.128;11532.749;12027.867;7948.259;8179.207;7876.8887;0;9137.483;5181.23;5524.3584;4687.204;6099.058;5811.8276;7248.8345;8077.507;7297.308;7399.8525;6372.595;7168.5146;5557.897
434;307.1689205145933;1.8219028;0;1883.4677;1797.2817;1903.1759;1865.5691;1541.3207;1216.0046;968.3217;1152.922;2347.3306;1219.3556;1200.0703;1066.6981;1479.0079;1676.6517;2470.131;1839.4828;1714.8182;1417.847;930.74475;685.8335;1621.0475;1173.1793;1652.9891;1560.6238;1728.4623;1449.0134;1696.4875;1294.1906;1473.1854;1238.7571;1646.3187;1448.6562;1424.0702;1546.7229;1530.1558;1717.7499;1737.1254;1355.4906;1316.5363;932.5305;944.59265;877.31506;1091.4111;1093.4154;1453.8191;1487.7421;1207.1128;2270.3245;1106.4082;0;2572.267;1405.2721;1408.7699;1392.1023;2432.7883;2184.3135;2097.6914;1378.7728;1861.7651;1436.825;0;1766.2408;1081.7943;1085.2229;951.3722;1146.951;1260.9066;1138.196;1307.3806;1332.9514;1457.1996;1362.7935;1403.3528;1159.1185
450;141.0547356033596;1.8677828;583.1778;593.6589;0;0;598.17456;504.03516;449.82968;0;503.30194;0;543.2149;547.0685;563.14056;644.8276;562.00397;0;0;549.4609;615.3905;349.0143;531.46826;0;0;698.7613;622.0388;726.71924;453.39755;0;699.37006;638.4402;543.9232;639.86127;602.98;730.8863;614.3121;601.01404;0;574.9458;577.11053;629.7276;501.313;466.31802;0;622.6415;0;574.0291;0;0;0;506.79788;583.3084;0;490.92255;584.62805;647.31146;722.2387;724.36774;575.3555;596.07495;664.67377;585.98895;601.064;550.06793;590.44946;654.3595;0;0;503.45203;0;609.09436;530.06946;497.3701;0;483.80844;0
453;261.1313172840979;1.8697189;1231.0955;1200.0596;1241.8798;1314.0533;1301.6947;850.4537;536.6703;0;711.4159;0;850.7311;1257.0929;651.15814;1304.378;582.032;987.21277;0;813.4752;1423.2313;540.62787;1340.9573;0;1090.4036;0;1463.6134;2062.9648;864.2726;0;745.40735;1384.4677;752.6424;830.3221;573.0755;789.81335;0;0;0;929.4855;1168.5128;1107.4257;1456.2053;605.40485;5815.8184;0;0;1122.0648;1109.0425;554.0237;709.3013;513.8862;1474.2142;0;620.3531;533.48193;694.0365;0;464.19955;0;500.59045;1047.1926;828.42236;512.0866;484.35992;532.94257;752.10254;0;0;707.85254;0;518.93524;616.1386;1226.8209;607.3906;3617.8213;0
460;298.0972129552837;1.8867158;3593.5562;3649.9307;3627.9202;3890.6487;3832.4387;2966.2803;3237.5378;2038.4287;4350.0566;0;2786.3042;3746.4219;3678.0383;3433.9429;4195.4697;2757.551;3374.5215;3002.65;3740.625;3763.8486;3330.6143;6420.997;2934.4028;5748.3735;4472.396;3749.9355;2758.175;3225.2034;5029.909;5282.6543;4311.235;3742.924;4707.2363;4126.0957;0;3940.9463;4169.582;3559.622;4320.167;3922.9426;3050.6743;2484.8672;0;2956.0159;2809.8557;3097.4546;2996.7686;4832.1685;2934.7463;2945.8982;3338.5537;2709.934;3239.5588;2757.3103;3087.3555;2729.1333;3157.3313;3138.803;3466.143;3056.5044;3365.782;4293.6577;3525.818;3867.7847;3664.2722;3823.0012;0;4122.7495;2398.3823;3092.2312;2683.9243;4680.168;1866.6343;3467.179;3782.9734
463;276.108381115224;1.8901985;1343.2133;1472.987;1466.3823;1472.1881;0;951.3692;964.9453;757.0836;748.13776;0;1347.5875;854.9665;1177.8556;1227.0293;1521.4692;1770.9287;1377.9695;1394.793;1103.4564;913.83594;850.0995;1711.0411;0;1533.672;1278.5336;0;1189.4653;1291.2378;1724.4761;1294.0361;1071.3153;1435.5858;1337.154;1296.5988;1384.9023;920.577;0;1694.767;1366.2286;1004.925;903.3913;1068.5437;0;1307.1454;1187.9001;1416.3247;1414.2787;787.7113;0;984.0453;1044.8804;0;1446.0208;1966.3843;1087.5916;1874.0536;1962.6992;1857.1549;1383.6981;1320.721;1259.2512;1326.1284;1468.8928;1569.0968;0;1069.2988;992.3633;0;1255.6493;0;1205.0309;0;1536.4166;963.46747;1244.9166
465;159.09197469730256;1.8915672;0;892.7036;0;0;858.80646;0;415.50204;346.23358;426.87265;0;0;560.17926;0;0;0;0;0;0;0;0;0;944.61865;2087.3103;919.2489;1707.1094;1120.5586;0;2146.7048;683.14795;1038.0767;616.4308;1581.8536;711.23035;1885.3926;540.35474;2681.2773;2985.6428;0;608.09235;0;768.3628;0;2098.165;0;0;0;0;386.09528;0;0;0;0;0;0;505.88568;0;0;0;0;0;0;0;0;0;0;994.17957;0;0;0;0;0;960.3597;0;0;0
467;205.0972308991359;1.8918642;3938.1428;4130.276;4111.182;4250.2793;4220.2627;1173.4204;1906.3235;1543.8293;1857.2268;2213.4565;971.77185;2391.743;1099.8618;1424.9246;1495.247;1435.1189;0;1115.4448;1206.1188;789.63513;879.1796;4463.5117;9544.669;4201.5513;8118.735;5137.193;1108.8579;9898.234;3173.6965;4719.1685;2698.3743;6939.8213;3310.8123;8509.758;2540.4587;12030.815;13636.755;1552.8793;2686.286;3290.1763;3530.6055;440.22052;9478.767;4717.046;2502.9045;0;1338.4465;1561.9895;0;1376.3058;1815.3058;0;1185.0013;0;2279.5615;2591.0781;2430.184;0;804.7884;752.72144;671.29034;1016.0337;792.1352;858.6582;0;4352.4805;621.7187;581.5199;395.6799;1991.618;916.241;4582.9453;1087.2599;0;990.3
472;188.070775374336;1.8925273;30713.998;32913.67;33400.414;33875.52;33042.445;9267.798;15156.866;12713.856;15371.01;16318.967;7449.487;19534.463;8701.444;11048.373;11345.888;10375.305;9404.688;8746.702;9714.89;6130.8633;6988.1504;36750.39;68312.95;34549.176;66745.46;40203.465;9002.625;79926.06;25504.459;38796.875;22138.557;57274.867;26954.674;69559.44;20420.898;98560.47;109173.97;12145.032;21645.764;26915.701;29251.363;3675.292;72220.54;36826.117;20794.002;7158.371;10680.081;13078.142;13230.184;11058.004;14560.292;20093.303;9263.727;4581.2285;18626.62;19247.4;18063.973;5556.246;6669.0654;5909.6636;5437.7866;7825.8687;6283.0273;6835.6904;0;35988.85;5005.9927;4656.3813;3102.2861;16311.459;7500.8594;37625.77;8470.668;7397.357;8039.061
473;146.06003546390625;1.8927289;5003.6167;5499.447;5443.276;5663.7925;0;1877.4431;2807.1975;2327.6296;2554.1526;3431.736;1558.6226;3273.3855;1688.3104;1978.8667;2219.8706;2304.46;2092.6606;2085.3555;0;1287.3228;1509.6428;5771.5137;12511.471;5449.852;10338.252;6550.92;1719.287;12600.127;4103.6445;6203.2095;3623.971;9030.496;4324.8555;10846.297;3349.2588;15742.0625;17493.281;2264.914;3603.8252;4160.201;4610.845;784.20166;12304.203;6041.4077;3463.8477;1356.6029;1960.1638;2290.5784;2531.4734;2043.5063;2587.2563;0;1784.0093;0;3152.1938;3601.4404;3468.287;0;1481.2946;1456.6902;0;1774.3591;1385.8248;1387.3086;0;5765.786;1085.3414;1022.239;912.67267;2728.5813;1509.7129;6055.9683;1631.6648;0;1510.6433
479;596.1542839679621;1.9025936;1944.2231;2251.3823;2191.8096;2128.8906;2038.3336;887.20337;3979.1948;2916.3723;836.9823;1384.009;0;0;3871.4514;580.0909;9930.404;0;4898.8403;4826.9785;4649.0034;4496.4995;6006.861;2683.0889;1278.301;7128.006;4788.232;2015.7415;0;5342.9624;4062.6724;6896.98;8421.03;5254.093;4841.914;8953.63;5474.4087;4214.5103;6857.408;1526.1263;8013.595;7431.1587;5330.123;3508.8987;6314.17;6499.5986;7240.9717;5381.3887;6097.097;3220.228;635.7115;399.23584;677.9543;0;1811.7926;2417.8313;5304.481;2360.7246;1090.2825;3067.5042;2045.183;5395.0825;1776.8064;5720.9443;1740.2384;4520.01;1355.52;1823.9993;0;7217.6265;1451.614;1719.2048;1299.0837;780.47894;777.35205;2100.4402;5859.9766
482;953.0903162556802;1.9034032;1683.5691;1697.3848;1391.1;1299.8112;1145.2063;929.06165;380.3717;0;0;5491.3853;1269.9968;0;918.7323;0;1208.0321;3893.7803;1969.0015;2780.5715;1118.1443;0;0;0;0;425.99118;375.4123;1517.7452;2640.1848;328.0607;422.65814;307.12042;0;433.86774;469.6788;0;363.76584;0;0;2295.5386;0;0;327.16367;797.1373;0;0;354.84665;575.98096;0;166.62816;4443.3433;1174.6437;870.08514;4823.23;2574.1028;1240.2867;406.04385;2838.4968;0;1800.2069;752.78033;1213.8363;858.62915;690.49347;756.03925;372.5162;0;0;0;0;1325.5964;541.3867;0;0;660.4417;459.94946;292.03366
484;594.1391078203618;1.9090031;1406.6213;1149.2825;1087.931;1107.8298;995.3261;473.4;2296.2136;1649.2662;459.94104;0;0;0;2117.5208;0;5528.204;823.7998;2554.901;2325.2732;2465.2903;2426.6147;3232.526;0;745.3834;3902.4956;2697.1965;1051.9066;0;2834.6096;2170.7756;3669.3542;4453.7324;2824.1545;2572.8345;4930.733;0;2260.271;3912.2659;883.8361;4136.558;4114.137;2988.0671;1887.4147;3553.8057;3799.6472;4045.47;2808.1787;3257.8271;1995.9102;0;0;0;0;968.06055;1169.8252;2850.5603;1050.6611;502.64636;1452.298;975.5262;2745.5728;845.3066;2750.2766;864.074;2198.59;710.4908;926.69415;1644.3583;3743.8716;716.6468;856.7216;675.5397;0;0;1056.6681;2967.5881
488;503.5040210886091;1.9137264;534.6981;0;0;0;524.3122;0;0;0;0;1452.5367;453.03522;0;0;0;0;1100.462;642.57916;940.47003;411.94595;0;0;0;0;0;0;595.79395;782.2207;0;0;0;0;0;0;0;0;0;0;730.9179;0;0;0;374.9588;0;0;0;0;0;0;1136.0623;0;0;1214.459;805.6804;0;0;1110.9213;0;0;0;531.0323;415.4057;0;0;0;0;0;0;0;613.56976;0;0;0;0;0;0
500;935.0792646746872;1.9298176;1487.3838;1400.1748;1259.9375;1098.4962;969.623;0;0;0;0;4798.136;0;0;709.0944;0;990.09436;3105.4644;1594.818;2345.1458;926.03906;0;0;0;0;0;310.34546;1290.4666;2186.6062;0;0;0;0;0;0;0;0;244.00354;0;1924.5269;0;0;0;625.4991;0;0;270.0631;0;628.89514;0;3699.8264;1037.1818;0;4279.5903;2184.2537;1115.4684;0;2425.0095;0;1687.212;611.7017;1001.4241;717.74316;0;620.6539;0;0;0;0;0;0;0;0;0;539.4375;0;0
508;971.1045714337492;1.9443706;651.8377;574.0184;492.6827;483.5748;407.84274;333.43472;546.41174;0;0;2006.7665;0;0;0;0;420.8653;1351.0449;621.3907;824.2029;413.05237;0;0;0;0;0;0;0;914.86804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;571.23444;1663.7413;0;347.8305;1735.5627;855.8608;0;0;858.27765;0;629.60156;0;0;0;0;0;0;0;0;0;0;444.89902;0;0;0;0;0;0
